SubjID,Run,Feedback,Counterbalance,Block,Trial,Condition,Cond_num(1=E/2=H),CorResp(1=L/2=R),Resp,RT,GradedResp,CorGrid,DecoyGrid,TrialStart/Stim1,Stim2,Stim3,Stim4,MemProbe,Feedback,TrialEnd
BR212,1,y,1,6,23,Easy,1,2,2,0.64596,1,1  3  6  2,1   3   6  10,205.3497,206.3564,207.365,208.3729,209.3802,210.0394,210.2962
BR212,1,y,1,6,24,Easy,1,1,2,1.1563,0,1  8  6  3,1  2  6  3,213.3891,214.3932,215.3925,216.3918,217.3911,218.5569,218.8067
BR212,1,y,1,7,25,Easy,1,2,1,1.2215,0,11   2   4   5,11   2  10   5,221.3885,222.3884,223.3883,224.3882,225.3882,226.6214,226.8714
BR212,1,y,1,7,26,Easy,1,2,2,1.1428,1,11   5   2   4,11   5   7   4,229.3878,230.3878,231.3877,232.397,233.4042,234.5621,234.8207
BR212,1,y,1,7,27,Easy,1,2,2,0.74112,1,9   7  11  12,2   7  11  12,237.4101,238.4093,239.4086,240.4079,241.4072,242.1566,242.4065
BR212,1,y,1,7,28,Easy,1,1,2,0.95642,0,5  12   3  11,6  12   3  11,245.4043,246.4036,247.4031,248.403,249.4029,250.3695,250.6195
BR212,1,y,1,8,29,Hard,2,1,2,1.1868,0,3  11  10   1   4   8   7   9,3  11  10   1   6   8   7   9,253.4026,254.4025,255.4024,256.4023,257.4023,258.6021,258.8521
BR212,1,y,1,8,30,Hard,2,1,1,1.2673,1,12   3   8   9   7   6   2  11,12   3   8   9   7   5   2  11,261.4095,262.4185,263.4247,264.424,265.4233,266.7057,266.9555
BR212,1,y,1,8,31,Hard,2,2,2,0.99176,1,7   4  12  10   2   6  11   3,7   4   9  10   2   6  11   3,269.4204,270.4197,271.419,272.4183,273.4176,274.4175,274.6675
BR212,1,y,1,8,32,Hard,2,2,2,1.0154,1,11  10   4   3   7   1   9   6,8  10   4   3   7   1   9   6,277.4173,278.4172,279.4172,280.4171,281.417,282.4502,282.7002
BR212,1,y,1,9,33,Easy,1,2,2,0.68189,1,11   1   6  12,11   1   6   4,298.7994,299.7988,300.7988,301.7987,302.7986,303.4985,303.7485
BR212,1,y,1,9,34,Easy,1,2,2,0.68672,1,3  4  2  9,12   4   2   9,306.7983,307.7982,308.7981,309.798,310.8074,311.5069,311.7645
BR212,1,y,1,9,35,Easy,1,1,2,1.0623,0,9  2  4  7,9  2  6  7,314.8143,315.8205,316.8198,317.819,318.8183,319.8972,320.1507
BR212,1,y,1,9,36,Easy,1,1,1,0.65295,1,11   8   1  12,11   8   4  12,322.8155,323.8147,324.814,325.8134,326.8133,327.4799,327.7299
BR212,1,y,1,10,37,Hard,2,1,2,1.1924,0,2   3   9   6  10   7   5   4,2   3   9   6  10   7   5  12,330.813,331.8129,332.8129,333.8128,334.8127,336.0226,336.2792
BR212,1,y,1,10,38,Hard,2,2,2,0.91984,1,3   6  11   2   5   4   1   7,9   6  11   2   5   4   1   7,338.8206,339.829,340.8359,341.8455,342.8511,343.7837,344.0336
BR212,1,y,1,10,39,Hard,2,2,2,0.93109,1,11  12   9   3   5   1  10   6,11  12   9   3   8   1  10   6,346.8482,347.8475,348.8468,349.8461,350.8453,351.778,352.028
BR212,1,y,1,10,40,Hard,2,2,2,1.3106,1,1  12   6   2  11   8   4   5,1  12   6   2  11   7   4   5,354.8444,355.8444,356.8443,357.8442,358.8441,360.172,360.4273
BR212,1,y,1,11,41,Hard,2,1,1,1.3978,1,1   2   6   4   5   3  11  10,12   2   6   4   5   3  11  10,362.8534,363.8604,364.8686,365.8769,366.8838,368.2995,368.5493
BR212,1,y,1,11,42,Hard,2,1,2,1.3028,0,4  11   2   3   6   5   1  12,4  11   2   3   6   5   1   9,370.8931,371.8969,372.8962,373.8955,374.8948,376.2105,376.4603
BR212,1,y,1,11,43,Hard,2,2,1,1.221,0,3   1   8   2  12  10   4   7,11   1   8   2  12  10   4   7,378.8925,379.8924,380.8923,381.8923,382.8922,384.1254,384.3754
BR212,1,y,1,11,44,Hard,2,1,1,0.95238,1,2  10   9   5  12   7   3   1,2   4   9   5  12   7   3   1,386.8919,387.8918,388.9014,389.9083,390.9166,391.8826,392.1324
BR212,1,y,1,12,45,Easy,1,1,1,1.2771,1,4  11   5   2,4  11   5  10,394.9245,395.9297,396.929,397.9282,398.9275,400.2099,400.4597
BR212,1,y,1,12,46,Easy,1,2,2,0.90566,1,11   7   1  12,10   7   1  12,402.9247,403.9239,404.9237,405.9237,406.9236,407.8402,408.0901
BR212,1,y,1,12,47,Easy,1,1,2,0.99414,0,6   2  11   4,5   2  11   4,410.9233,411.9232,412.9231,413.923,414.9327,415.9395,416.1895
BR212,1,y,1,12,48,Easy,1,1,1,1.5025,1,1   3  10   9,5   3  10   9,418.9393,419.9458,420.9451,421.9443,422.9436,424.4592,424.709
