SubjID,Run,Feedback,Counterbalance,Block,Trial,Condition,Cond_num(1=E/2=H),CorResp(1=L/2=R),Resp,RT,GradedResp,CorGrid,DecoyGrid,TrialStart/Stim1,Stim2,Stim3,Stim4,MemProbe,Feedback,TrialEnd
BU213,2,y,2,4,14,Hard,2,1,1,0.75793,1,6   3   7   1   2   8   9  12,6   3   7   1   5   8   9  12,120.1281,121.1281,122.128,123.1375,124.1445,124.9195,125.1777
BU213,2,y,2,4,15,Hard,2,2,1,1.0604,0,8   3   6   4   5  10   1  12,8   3   6   2   5  10   1  12,128.1505,129.1498,130.1491,131.1484,132.1477,133.2136,133.4634
BU213,2,y,2,4,16,Hard,2,1,1,1.1188,1,5   7  10   1   8   6   2   4,5   7  10   1   8   6   2  11,136.1448,137.1441,138.1434,139.1433,140.1432,141.2765,141.5264
BU213,2,y,2,5,17,Easy,1,2,2,0.77248,1,10   2   6   8,10   2  12   8,157.6294,158.6287,159.628,160.6273,161.6266,162.4093,162.6591
BU213,2,y,2,5,18,Easy,1,2,2,0.81081,1,8   7  12   9,8   7  11   9,165.6246,166.6245,167.6244,168.6243,169.6242,170.4408,170.6908
BU213,2,y,2,5,19,Easy,1,1,1,0.8996,1,3  5  7  2,3   5   7  10,173.6239,174.6238,175.6332,176.6403,177.6484,178.5644,178.8142
BU213,2,y,2,5,20,Easy,1,2,2,1.0074,1,12   6  10   5,12   6  10  11,181.6566,182.6615,183.6608,184.6601,185.6594,186.6753,186.9251
BU213,2,y,2,6,21,Hard,2,1,2,1.054,0,5  11   9   3  12   8   1   7,4  11   9   3  12   8   1   7,189.6565,190.6559,191.6558,192.6557,193.6557,194.7222,194.9722
BU213,2,y,2,6,22,Hard,2,1,1,1.4501,1,2   1   9   8  12   3   4  10,2   1   9   6  12   3   4  10,197.6554,198.6553,199.6552,200.6551,201.6646,203.1302,203.3882
BU213,2,y,2,6,23,Hard,2,1,1,1.1237,1,4   2  12   6  11   3   5   9,4   2  12   6   1   3   5   9,205.6714,206.6776,207.6769,208.6762,209.6755,210.808,211.0578
BU213,2,y,2,6,24,Hard,2,2,2,1.0755,1,6   4  11   3   9   1   8   7,10   4  11   3   9   1   8   7,213.6726,214.6719,215.6712,216.6705,217.6704,218.7537,219.0037
BU213,2,y,2,7,25,Hard,2,1,2,1.0662,0,8  11  12  10   6   9   5   7,8  11   2  10   6   9   5   7,221.6701,222.67,223.67,224.6699,225.6698,226.753,227.003
BU213,2,y,2,7,26,Hard,2,1,1,1.0265,1,8  10   2   6   1   9   5   3,8  10   2   6   1  12   5   3,229.6778,230.6861,231.6931,232.7026,233.7083,234.7524,235.0073
BU213,2,y,2,7,27,Hard,2,1,1,1.1365,1,12   1  10   3   2   9   5   7,12   1  10   3   4   9   5   7,237.7054,238.7047,239.704,240.7033,241.7026,242.8518,243.1018
BU213,2,y,2,7,28,Hard,2,2,2,0.89416,1,8   5  10   4   3   1   6   9,8   5  10   4   3   7   6   9,245.7016,246.7015,247.7014,248.7013,249.7012,250.6128,250.8678
BU213,2,y,2,8,29,Easy,1,2,2,0.67539,1,2   5   6  11,2  5  6  1,253.7106,254.7175,255.7259,256.734,257.7411,258.4339,258.6904
BU213,2,y,2,8,30,Easy,1,1,1,1.4151,1,9   4   1  11,5   4   1  11,261.7503,262.7542,263.7534,264.7527,265.752,267.1843,267.4341
BU213,2,y,2,8,31,Easy,1,1,1,1.1161,1,5   6   3  10,5   7   3  10,269.7497,270.7496,271.7495,272.7494,273.7494,274.8826,275.1326
BU213,2,y,2,8,32,Easy,1,2,2,1.3166,1,12   1   3   8,4  1  3  8,277.749,278.749,279.7587,280.7655,281.7739,283.1062,283.3561
BU213,2,y,2,9,33,Hard,2,2,2,1.42,1,6   3   7  11   2  12   8   1,6   3   7  11   2  12   8   5,299.464,300.4639,301.4638,302.4638,303.4637,304.8969,305.1469
BU213,2,y,2,9,34,Hard,2,2,2,1.3037,1,7  12   2   6   5   8   3   1,7  12   2   6   4   8   3   1,307.4721,308.4799,309.4874,310.4965,311.5026,312.8183,313.0681
BU213,2,y,2,9,35,Hard,2,2,2,0.98301,1,11  12   3   7   6  10   4   2,11  12   3   7   6  10   4   8,315.4997,316.499,317.4983,318.4976,319.4969,320.4961,320.746
BU213,2,y,2,9,36,Hard,2,1,2,1.1769,0,4   6   9   7   1  11  12   3,4   6   9   7   1  11  10   3,323.4954,324.4954,325.4953,326.4952,327.4951,328.6783,328.9283
BU213,2,y,2,10,37,Easy,1,1,1,0.78358,1,12   1   6   3,12   1   6   9,331.4948,332.5042,333.5113,334.5194,335.5278,336.3277,336.5846
BU213,2,y,2,10,38,Easy,1,2,2,0.95133,1,1   7  10   2,1   9  10   2,339.5325,340.5318,341.5311,342.5304,343.5297,344.4956,344.7454
BU213,2,y,2,10,39,Easy,1,2,2,1.2971,1,1   8   3  11,1   9   3  11,347.5269,348.5268,349.5267,350.5266,351.5266,352.8431,353.0931
BU213,2,y,2,10,40,Easy,1,2,2,0.88835,1,2   5  11  12,2   5  11   7,355.5262,356.5262,357.5261,358.5356,359.5426,360.4425,360.7007
BU213,2,y,2,11,41,Easy,1,1,1,0.664,1,1  6  5  9,1   6  10   9,363.5487,364.5479,365.5472,366.5465,367.5458,368.2253,368.4785
BU213,2,y,2,11,42,Easy,1,2,2,0.82088,1,6  5  3  4,8  5  3  4,371.5429,372.5422,373.5415,374.5414,375.5413,376.3746,376.6246
BU213,2,y,2,11,43,Easy,1,1,1,0.95782,1,10   7   9   1,10   7   9   8,379.541,380.5409,381.5409,382.5408,383.5407,384.5073,384.7573
BU213,2,y,2,11,44,Easy,1,1,1,0.90697,1,12   5   7  10,12   5   2  10,387.5481,388.557,389.5634,390.5627,391.5619,392.4779,392.7278
BU213,2,y,2,12,45,Hard,2,2,1,1.0773,0,9   5   7  11  10  12   6   3,9   5   7  11   8  12   6   3,395.5591,396.5584,397.5576,398.5569,399.5562,400.6393,400.8893
BU213,2,y,2,12,46,Hard,2,1,1,1.5328,1,3   9   6   2  12   1   8   5,3   9  10   2  12   1   8   5,403.5558,404.5557,405.5556,406.5556,407.5555,409.1053,409.3553
BU213,2,y,2,12,47,Hard,2,2,2,1.221,1,12   2   5   4  10   8  11   3,12   2   5   4  10   1  11   3,411.5643,412.5718,413.5795,414.5883,415.5947,416.8272,417.077
BU213,2,y,2,12,48,Hard,2,1,2,1.1082,0,8   2   4  11   6   1  12   9,8  10   4  11   6   1  12   9,419.6045,420.6078,421.6071,422.6064,423.6057,424.7215,424.9713
