SubjID,Run,Feedback,Counterbalance,Block,Trial,Condition,Cond_num(1=E/2=H),CorResp(1=L/2=R),Resp,RT,GradedResp,CorGrid,DecoyGrid,TrialStart/Stim1,Stim2,Stim3,Stim4,MemProbe,Feedback,TrialEnd
BO212,2,y,2,3,11,Easy,1,1,1,1.2462,1,12   8   3   2,12   8   3  11,96.1882,97.1881,98.188,99.188,100.1973,101.4544,101.7129
BO212,2,y,2,3,12,Easy,1,1,1,1.5866,1,10   3   2   1,10   3   2   9,104.2043,105.2104,106.2097,107.209,108.2083,109.8071,110.057
BO212,2,y,2,4,13,Hard,2,2,2,1.2709,1,4   3  12  10   8   7   5   2,4   3  12   1   8   7   5   2,112.2112,113.2202,114.2207,115.2201,116.22,117.5032,117.7532
BO212,2,y,2,4,14,Hard,2,2,1,1.4158,0,3  12   2   6   9   4   8  10,3  12   2   6   9   5   8  10,120.2197,121.2196,122.2196,123.2195,124.2194,125.6526,125.9026
BO212,2,y,2,4,15,Hard,2,2,2,1.6878,1,12   8   9   4   6   2  10   1,12   7   9   4   6   2  10   1,128.2274,129.2357,130.2426,131.2522,132.2578,133.9566,134.2064
BO212,2,y,2,4,16,Hard,2,1,1,2.4297,1,2   8   3  11   5  10  12   7,2   8   3  11   5  10  12   6,136.255,137.2543,138.2535,139.2528,140.2521,142.6847,142.9346
BO212,2,y,2,5,17,Easy,1,2,2,0.9333,1,9   7   4  10,9   7   1  10,159.0387,160.038,161.0373,162.0366,163.0359,163.9852,164.235
BO212,2,y,2,5,18,Easy,1,2,1,1.0682,0,9   7   5  10,9   7  12  10,167.033,168.0328,169.0327,170.0326,171.0325,172.1158,172.3658
BO212,2,y,2,5,19,Easy,1,2,2,1.1825,1,4  6  5  3,8  6  5  3,175.0322,176.0322,177.0321,178.032,179.0412,180.2403,180.4985
BO212,2,y,2,5,20,Easy,1,2,2,0.9889,1,3   9   1  12,3   9   5  12,183.0483,184.0542,185.0535,186.0528,187.0521,188.0514,188.3012
BO212,2,y,2,6,21,Hard,2,1,1,1.5861,1,3   9  12  10   5   1  11   4,3   9  12  10   5   7  11   4,191.0493,192.0485,193.0478,194.0475,195.0474,196.6473,196.8972
BO212,2,y,2,6,22,Hard,2,1,1,1.432,1,6   5   9   2  10  11   7   3,6   4   9   2  10  11   7   3,199.0471,200.047,201.0469,202.0469,203.0468,204.4967,204.7466
BO212,2,y,2,6,23,Hard,2,1,2,1.1243,0,8   3   1  11   4  10   2   5,8   7   1  11   4  10   2   5,207.0545,208.0631,209.0698,210.069,211.0683,212.2008,212.4507
BO212,2,y,2,6,24,Hard,2,2,2,1.6249,1,6   9  10   5   8   7   4   2,1   9  10   5   8   7   4   2,215.0655,216.0648,217.0641,218.0633,219.0626,220.6954,220.9454
BO212,2,y,2,7,25,Hard,2,1,1,2.9098,1,3   5  12   6   8   1  11   9,3   5  12   6   4   1  11   9,223.0619,224.0619,225.0618,226.0617,227.0616,229.9882,230.2447
BO212,2,y,2,7,26,Hard,2,2,1,2.0047,0,8   5   9  10   2   3   1   4,8   5   9  11   2   3   1   4,231.0707,232.0779,233.086,234.0945,235.1012,237.1164,237.3662
BO212,2,y,2,7,27,Hard,2,1,1,1.8187,1,4  6  3  5  7  1  2  8,4   6   3  12   7   1   2   8,239.1107,240.1143,241.1136,242.1129,243.1122,244.9442,245.194
BO212,2,y,2,7,28,Hard,2,2,2,1.944,1,12   9   4   8   3   6   2  11,1   9   4   8   3   6   2  11,247.1101,248.1101,249.11,250.1099,251.1098,253.0717,253.3263
BO212,2,y,2,8,29,Easy,1,1,1,1.5112,1,10   7  12   2,10   5  12   2,255.1095,256.1095,257.1189,258.126,259.1341,260.6591,260.9161
BO212,2,y,2,8,30,Easy,1,1,1,0.87334,1,3  2  1  8,3  12   1   8,263.1423,264.1472,265.1465,266.1458,267.145,268.0277,268.2776
BO212,2,y,2,8,31,Easy,1,1,1,1.1981,1,10   3   4   2,10   3   4  11,271.1422,272.1416,273.1415,274.1414,275.1414,276.3579,276.6079
BO212,2,y,2,8,32,Easy,1,1,1,0.88792,1,7   9   5  11,7   9  10  11,279.1411,280.141,281.1409,282.1408,283.1503,284.0496,284.3073
BO212,2,y,2,9,33,Hard,2,2,2,1.2503,1,9   8  10   7  12  11   1   3,9   8   2   7  12  11   1   3,300.4061,301.406,302.406,303.4059,304.4058,305.6724,305.9224
BO212,2,y,2,9,34,Hard,2,1,1,1.229,1,11   4   8   3   2  12   5   9,11   4   8   3   2  12   5   7,308.4055,309.4149,310.422,311.4302,312.4386,313.6785,313.9284
BO212,2,y,2,9,35,Hard,2,1,2,2.4143,0,3   8   2  11   1   4  12  10,3   5   2  11   1   4  12  10,316.4432,317.4425,318.4418,319.4411,320.4404,322.872,323.1218
BO212,2,y,2,9,36,Hard,2,1,1,2.3349,1,9   8  12   6   4   5  10  11,9   8   2   6   4   5  10  11,324.4376,325.4376,326.4375,327.4374,328.4373,330.7871,331.0371
BO212,2,y,2,10,37,Easy,1,2,2,1.0316,1,2   4   5  10,2   3   5  10,332.437,333.437,334.4369,335.4464,336.4534,337.5033,337.7614
BO212,2,y,2,10,38,Easy,1,2,2,0.9892,1,5  7  9  2,5  7  6  2,340.4595,341.4588,342.458,343.4573,344.4566,345.4559,345.7057
BO212,2,y,2,10,39,Easy,1,2,2,1.0686,1,7  11  12   9,7  11   2   9,348.4538,349.4531,350.4524,351.4523,352.4522,353.5354,353.7854
BO212,2,y,2,10,40,Easy,1,2,2,0.96751,1,10   1   3   4,5  1  3  4,356.4519,357.4518,358.4517,359.4517,360.4516,361.4348,361.6848
BO212,2,y,2,11,41,Easy,1,1,1,1.0946,1,11   6   5   8,11   2   5   8,364.459,365.4679,366.4743,367.4736,368.4728,369.5842,369.8385
BO212,2,y,2,11,42,Easy,1,1,2,1.1243,0,12  10   1   8,7  10   1   8,372.47,373.4693,374.4686,375.4679,376.4672,377.6003,377.8503
BO212,2,y,2,11,43,Easy,1,1,1,1.0935,1,10   3   4   8,2  3  4  8,380.4668,381.4667,382.4666,383.4665,384.4665,385.5773,385.833
BO212,2,y,2,11,44,Easy,1,1,1,1.0715,1,4   1  10   7,9   1  10   7,388.4753,389.4827,390.4905,391.4993,392.5057,393.5883,393.8381
BO212,2,y,2,12,45,Hard,2,2,2,1.5449,1,5  12   3   7   4   8  11  10,6  12   3   7   4   8  11  10,396.5029,397.5022,398.5015,399.5007,400.5,402.0489,402.2987
BO212,2,y,2,12,46,Hard,2,2,2,2.2761,1,1   3   8   9   5   7  11   6,1  10   8   9   5   7  11   6,404.4983,405.4982,406.4981,407.4981,408.498,410.7811,411.0311
BO212,2,y,2,12,47,Hard,2,2,2,1.7714,1,9   1   3  12   5   7   4   2,9   1   3  12   5  11   4   2,412.4977,413.4976,414.5067,415.5141,416.522,418.304,418.5538
BO212,2,y,2,12,48,Hard,2,1,2,1.4586,0,5  12   8   1   9  11  10   7,5  12   8   6   9  11  10   7,420.5304,421.535,422.5343,423.5336,424.5329,425.9985,426.2483
