SubjID,Run,Feedback,Counterbalance,Block,Trial,Condition,Cond_num(1=E/2=H),CorResp(1=L/2=R),Resp,RT,GradedResp,CorGrid,DecoyGrid,TrialStart/Stim1,Stim2,Stim3,Stim4,MemProbe,Feedback,TrialEnd
AV212,2,y,2,9,35,Hard,2,1,1,1.7659,1,3   1   6   2   7   9  12  10,3   1   6   2   7   9  12   4,315.0103,316.0102,317.0193,318.0268,319.0345,320.8166,321.0664
AV212,2,y,2,9,36,Hard,2,1,1,1.1026,1,8   1   5  11   3   9   4   7,8   1   2  11   3   9   4   7,323.0431,324.0476,325.0469,326.0462,327.0455,328.1614,328.4112
AV212,2,y,2,10,37,Easy,1,1,1,0.48936,1,1  11   6  10,1  11   6   8,331.0427,332.0424,333.0424,334.0423,335.0422,335.5421,335.7921
AV212,2,y,2,10,38,Easy,1,1,1,0.57045,1,2  9  6  3,8  9  6  3,339.0419,340.0418,341.0418,342.0417,343.0508,343.6337,343.8915
AV212,2,y,2,10,39,Easy,1,1,1,0.55424,1,8  12   7   3,4  12   7   3,347.058,348.0639,349.0632,350.0625,351.0618,351.6281,351.8779
AV212,2,y,2,10,40,Easy,1,1,1,0.66909,1,7   6  12   2,7   6  12   1,355.059,356.0583,357.0576,358.0572,359.0572,359.7404,359.9903
AV212,2,y,2,11,41,Easy,1,2,1,0.94273,0,3   7   5  10,1   7   5  10,363.0569,364.0568,365.0567,366.0566,367.0566,368.0165,368.2731
AV212,2,y,2,11,42,Easy,1,2,2,1.3518,1,3  10   9   1,3  10   6   1,371.0643,372.0729,373.0795,374.0788,375.0781,376.4438,376.6936
AV212,2,y,2,11,43,Easy,1,1,1,1.0369,1,3  8  5  7,2  8  5  7,379.0753,380.0746,381.0739,382.0732,383.0725,384.1219,384.3719
AV212,2,y,2,11,44,Easy,1,2,2,1.2459,1,11   4   3   5,6  4  3  5,387.0718,388.0717,389.0717,390.0716,391.0715,392.3326,392.588
AV212,2,y,2,12,45,Hard,2,2,2,1.166,1,2  10   5   9   7  11   8   6,12  10   5   9   7  11   8   6,395.0806,396.0878,397.0959,398.1044,399.1111,400.2936,400.5434
AV212,2,y,2,12,46,Hard,2,2,2,1.0629,1,2  11   3   8   9  12   4   7,2  11   3   8   9  12  10   7,403.1207,404.1242,405.1235,406.1228,407.1221,408.188,408.4378
AV212,2,y,2,12,47,Hard,2,2,1,2.2557,0,12   2   9  11   5   1   3   4,10   2   9  11   5   1   3   4,411.1201,412.12,413.1199,414.1199,415.1198,417.3862,417.6362
AV212,2,y,2,12,48,Hard,2,2,2,0.73293,1,8  12   4   1  11   7   2   3,8  12   4   1  11   7   5   3,419.1195,420.1194,421.1288,422.136,423.1441,423.8935,424.1524
