SubjID,Run,Feedback,Counterbalance,Block,Trial,Condition,Cond_num(1=E/2=H),CorResp(1=L/2=R),Resp,RT,GradedResp,CorGrid,DecoyGrid,TrialStart/Stim1,Stim2,Stim3,Stim4,MemProbe,Feedback,TrialEnd
AV212,1,y,1,3,12,Hard,2,1,2,0.62425,0,6  10  11   2   4  12   3   8,6  10  11   2   4  12   9   8,104.2039,105.2102,106.2095,107.2088,108.2081,108.8409,109.0908
AV212,1,y,1,4,13,Easy,1,2,1,0.74352,0,6  1  2  8,6  1  5  8,112.2115,113.2212,114.2205,115.2198,116.2197,116.9696,117.2196
AV212,1,y,1,4,14,Easy,1,1,1,0.95958,1,10   8   7  12,9   8   7  12,120.2194,121.2193,122.2193,123.2192,124.2191,125.196,125.4523
AV212,1,y,1,4,15,Easy,1,1,1,0.92681,1,4   9  10   7,4   9  10   8,128.2272,129.2354,130.2424,131.252,132.2577,133.2018,133.4568
AV212,1,y,1,4,16,Easy,1,2,2,1.0496,1,12  11   6   1,12  11   7   1,136.2549,137.2541,138.2534,139.2527,140.252,141.3179,141.5678
AV212,1,y,1,5,17,Hard,2,2,2,1.1446,1,1  12   4   5  11   2   7   6,1  12   4   5  11   2   8   6,157.673,158.6723,159.6716,160.6709,161.6702,162.8193,163.0692
AV212,1,y,1,5,18,Hard,2,1,2,1.1241,0,8   5   9   4  12   6   7   2,8   5   9   4  12   6   7   1,165.6673,166.6666,167.666,168.666,169.6659,170.7991,171.0491
AV212,1,y,1,5,19,Hard,2,2,1,1.1078,0,1   5   8   7  12   2   6  11,10   5   8   7  12   2   6  11,173.6656,174.6655,175.6655,176.6654,177.6653,178.7818,179.0318
AV212,1,y,1,5,20,Hard,2,1,2,1.4938,0,10  12   9   2   4   6   8   5,10  12   9   2   1   6   8   5,181.6727,182.6816,183.6879,184.6872,185.6865,187.1979,187.4519
AV212,1,y,1,6,21,Easy,1,2,2,0.87316,1,8  12   1   6,8  7  1  6,189.6837,190.6831,191.6822,192.6815,193.6808,194.564,194.814
AV212,1,y,1,6,22,Easy,1,2,1,1.1667,0,4   9  12  11,1   9  12  11,197.6806,198.6805,199.6804,200.6803,201.6803,202.8635,203.1134
AV212,1,y,1,6,23,Easy,1,1,1,0.97485,1,7  10  11   4,7   9  11   4,205.689,206.6966,207.7042,208.7131,209.7195,210.7021,210.9519
AV212,1,y,1,6,24,Easy,1,2,2,1.6101,1,12   8   3   6,12   8   3   5,213.7166,214.7159,215.7152,216.7145,217.7138,219.3293,219.5791
AV212,1,y,1,7,25,Easy,1,1,1,1.2769,1,5  7  8  3,5  4  8  3,221.7122,222.7121,223.712,224.7119,225.7119,226.9951,227.245
AV212,1,y,1,7,26,Easy,1,1,1,1.3532,1,8  10   2   6,1  10   2   6,229.7116,230.7212,231.7281,232.7365,233.7446,235.1112,235.3679
AV212,1,y,1,7,27,Easy,1,1,1,1.2544,1,3   7  12   4,3   9  12   4,237.7496,238.7489,239.7482,240.7475,241.7468,243.0125,243.2623
AV212,1,y,1,7,28,Easy,1,2,2,1.5981,1,1  5  9  7,1  5  3  7,245.7439,246.7437,247.7436,248.7436,249.7435,251.36,251.61
AV212,1,y,1,8,29,Hard,2,2,1,1.2378,0,1  11   3   8   6   7  10  12,1  11   3   8   6   7   5  12,253.7432,254.7431,255.7431,256.743,257.7521,259.0012,259.2594
AV212,1,y,1,8,30,Hard,2,2,2,2.005,1,8   6   3  12   5   7   1   2,8   6   3  12   5   7   4   2,261.7593,262.7652,263.7645,264.7638,265.7631,267.7783,268.0281
AV212,1,y,1,8,31,Hard,2,1,1,1.5796,1,6   5   4  12   8   3   2  11,1   5   4  12   8   3   2  11,269.7602,270.7595,271.7588,272.7585,273.7584,275.3416,275.5916
AV212,1,y,1,8,32,Hard,2,1,1,2.4589,1,4   7   1  12   2  11   3   9,4   7   1  12   6  11   3   9,277.7581,278.7581,279.758,280.7579,281.7579,284.2333,284.491
AV212,1,y,1,9,33,Easy,1,1,1,0.98695,1,3  4  9  5,3  6  9  5,300.5899,301.5898,302.5897,303.5896,304.5896,305.5894,305.8394
AV212,1,y,1,9,34,Easy,1,2,2,1.2998,1,7  10   4   8,7  10   4   9,308.5893,309.5987,310.6058,311.6139,312.6223,313.9388,314.1954
AV212,1,y,1,9,35,Easy,1,1,1,1.2098,1,10   6   8   3,10   6   8   9,316.627,317.6263,318.6256,319.6249,320.6242,321.84,322.0898
AV212,1,y,1,9,36,Easy,1,2,2,1.2408,1,6   5  10  12,6   5   7  12,324.6215,325.6214,326.6213,327.6213,328.6212,329.871,330.121
AV212,1,y,1,10,37,Hard,2,1,1,1.9914,1,12   6   2   3   5   4   7  11,12   6   2   3   5   4  10  11,332.6209,333.6208,334.6208,335.6302,336.6373,338.6448,338.8946
AV212,1,y,1,10,38,Hard,2,1,1,1.5561,1,4   6   8   1  10   5   3   7,11   6   8   1  10   5   3   7,340.6433,341.6426,342.6419,343.6412,344.6405,346.2061,346.4559
AV212,1,y,1,10,39,Hard,2,1,1,2.2282,1,7   6   4   3  12  11   8   2,7   6   4   3  10  11   8   2,348.6377,349.637,350.6363,351.6362,352.6361,354.8693,355.1192
AV212,1,y,1,10,40,Hard,2,2,1,2.0208,0,7   2  10  12   6   1  11   5,7   9  10  12   6   1  11   5,356.6358,357.6358,358.6357,359.6356,360.6356,362.6687,362.9275
AV212,1,y,1,11,41,Hard,2,2,2,2.0997,1,6   5   3  10   8   7  11   9,6   5   3  10   8   7  11   1,364.643,365.6519,366.6582,367.6575,368.6568,370.772,371.0218
AV212,1,y,1,11,42,Hard,2,2,1,1.8073,0,7   9   8  11   1   6   2  12,7   9   4  11   1   6   2  12,372.654,373.6533,374.6526,375.6519,376.6512,378.4676,378.7176
AV212,1,y,1,11,43,Hard,2,1,1,2.1203,1,6   9   5   3   7   4  11  12,6   9   5   3   7   1  11  12,380.6508,381.6507,382.6507,383.6506,384.6505,386.7836,387.0336
AV212,1,y,1,11,44,Hard,2,1,1,2.0573,1,4   1   3   2   6   7  10   5,4   1   3  12   6   7  10   5,388.6593,389.6668,390.6746,391.6833,392.6898,394.755,395.0048
AV212,1,y,1,12,45,Easy,1,2,2,1.348,1,12   1   3  10,9   1   3  10,396.687,397.6863,398.6856,399.6848,400.6841,402.0498,402.2996
AV212,1,y,1,12,46,Easy,1,1,1,1.4749,1,3  9  5  7,4  9  5  7,404.6824,405.6823,406.6823,407.6822,408.6821,410.1653,410.4153
AV212,1,y,1,12,47,Easy,1,2,2,1.0249,1,10   6   9   2,10   6  12   2,412.6818,413.6818,414.6909,415.6983,416.7061,417.7481,418.0052
AV212,1,y,1,12,48,Easy,1,2,2,1.1598,1,3  8  6  2,3   8  12   2,420.7146,421.7192,422.7185,423.7178,424.7171,425.8829,426.1328
