SubjID,Run,Feedback,Counterbalance,Block,Trial,Condition,Cond_num(1=E/2=H),CorResp(1=L/2=R),Resp,RT,GradedResp,CorGrid,DecoyGrid,TrialStart/Stim1,Stim2,Stim3,Stim4,MemProbe,Feedback,TrialEnd
BW212,1,y,1,6,23,Easy,1,2,1,1.5322,0,10  11   3   2,1  11   3   2,205.5603,206.5602,207.5694,208.5767,209.5846,211.1335,211.3833
BW212,1,y,1,6,24,Easy,1,1,2,1.0892,0,12   5   6   8,12   9   6   8,213.593,214.5977,215.597,216.5963,217.5956,218.695,218.9446
BW212,1,y,1,7,25,Easy,1,1,1,0.91761,1,2  10   6   4,2  3  6  4,221.5927,222.5923,223.5922,224.5921,225.5921,226.5253,226.7753
BW212,1,y,1,7,26,Easy,1,1,2,1.3608,0,6  7  1  3,5  7  1  3,229.5917,230.5917,231.5916,232.5915,233.6008,234.9746,235.2329
BW212,1,y,1,7,27,Easy,1,1,1,0.78038,1,4   5   6  12,4   7   6  12,237.6078,238.6138,239.6131,240.6124,241.6117,242.4074,242.6609
BW212,1,y,1,7,28,Easy,1,2,2,1.2068,1,8  12   9   3,8  11   9   3,245.6088,246.6081,247.6074,248.6069,249.6068,250.8234,251.0734
BW212,1,y,1,8,29,Hard,2,2,1,1.2433,0,8   9   6   5   3  10  12   2,8  11   6   5   3  10  12   2,253.6065,254.6064,255.6064,256.6063,257.6062,258.866,259.1227
BW212,1,y,1,8,30,Hard,2,2,1,1.2686,0,9  10   3  11  12   8   2   1,9  10   3   4  12   8   2   1,261.614,262.6225,263.6293,264.639,265.6445,266.9269,267.1767
BW212,1,y,1,8,31,Hard,2,2,2,1.9416,1,9   8   1   7   6   3  10  12,9   8   1   7   6   3  10   4,269.6416,270.6409,271.6402,272.6395,273.6388,275.5881,275.8381
BW212,1,y,1,8,32,Hard,2,2,1,1.2863,0,9   4   3   8  10  11   2   7,9   4   3   8  10  11   2   5,277.638,278.6379,279.6378,280.6377,281.6376,282.9375,283.1875
BW212,1,y,1,9,33,Easy,1,2,2,1.4947,1,11   7   8   5,11   1   8   5,299.2871,300.2863,301.2861,302.286,303.2859,304.7858,305.0358
BW212,1,y,1,9,34,Easy,1,2,2,1.2842,1,5  4  7  3,5   4   7  10,307.2856,308.2855,309.2855,310.2854,311.2853,312.5852,312.844
BW212,1,y,1,9,35,Easy,1,1,1,0.86178,1,10   6   4   7,10   9   4   7,315.2923,316.3016,317.3075,318.3068,319.3061,320.1846,320.4386
BW212,1,y,1,9,36,Easy,1,1,2,0.87273,0,5  10   9   8,5  10   9   2,323.3032,324.3025,325.3018,326.301,327.3007,328.1839,328.4339
BW212,1,y,1,10,37,Hard,2,2,1,1.2103,0,8   4   1   9   3  10  11   2,5   4   1   9   3  10  11   2,331.3004,332.3003,333.3002,334.3001,335.3001,336.527,336.7833
BW212,1,y,1,10,38,Hard,2,1,1,1.2577,1,6   4  10   9  11   8   1   7,6   4  10   9  11   8   3   7,339.3084,340.3163,341.3236,342.3328,343.3388,344.6046,344.8544
BW212,1,y,1,10,39,Hard,2,2,1,1.1774,0,5   3  10   8   6   4  12   1,5   3  10   8   6   4  12   9,347.336,348.3353,349.3346,350.3338,351.3331,352.5156,352.7654
BW212,1,y,1,10,40,Hard,2,1,1,1.3213,1,7  12   5   9  10  11   3   2,7  12   5   9  10  11   6   2,355.3318,356.3317,357.3317,358.3316,359.3315,360.6647,360.9147
BW212,1,y,1,11,41,Hard,2,2,2,1.5474,1,12   5   7   6  10   2  11   4,12   5   3   6  10   2  11   4,363.3412,364.3478,365.3564,366.3643,367.3716,368.9372,369.187
BW212,1,y,1,11,42,Hard,2,2,2,0.80585,1,7  11  12   3   4   9   8   6,7  10  12   3   4   9   8   6,371.3806,372.3847,373.384,374.3833,375.3826,376.1986,376.4485
BW212,1,y,1,11,43,Hard,2,1,1,0.9824,1,3   9  12   4   8  10   6  11,3   1  12   4   8  10   6  11,379.3799,380.3798,381.3798,382.3797,383.3796,384.3795,384.6295
BW212,1,y,1,11,44,Hard,2,2,2,1.3714,1,3   6   8   4  12   1   2  11,3   6   8   4  12   7   2  11,387.3793,388.3792,389.3791,390.3885,391.3956,392.7788,393.0366
BW212,1,y,1,12,45,Easy,1,2,1,1.7088,0,8   7  12   6,8   7  12   4,395.4016,396.4009,397.4001,398.3994,399.3987,401.1141,401.364
BW212,1,y,1,12,46,Easy,1,1,1,0.921,1,12   5   2  11,12   5   2   3,403.3958,404.3951,405.3945,406.3945,407.3944,408.3276,408.5776
BW212,1,y,1,12,47,Easy,1,2,2,1.06,1,11   9   7   4,10   9   7   4,411.3941,412.394,413.3939,414.3938,415.3937,416.4698,416.727
BW212,1,y,1,12,48,Easy,1,2,2,1.1577,1,8  2  3  9,8   2   3  10,419.4011,420.41,421.4163,422.4156,423.4148,424.5807,424.8305
