SubjID,Run,Feedback,Counterbalance,Block,Trial,Condition,Cond_num(1=E/2=H),CorResp(1=L/2=R),Resp,RT,GradedResp,CorGrid,DecoyGrid,TrialStart/Stim1,Stim2,Stim3,Stim4,MemProbe,Feedback,TrialEnd
BW212,2,y,2,9,35,Hard,2,2,2,1.7244,1,4   9   2  11   8  12   7  10,4   9   2  11   8   1   7  10,315.6307,316.6306,317.6305,318.6305,319.6304,321.3636,321.6135
BW212,2,y,2,9,36,Hard,2,2,2,0.67073,1,7   3   1  11   2   9  12   8,7   3   1   5   2   9  12   8,323.6301,324.6395,325.6466,326.6547,327.6631,328.3463,328.6033
BW212,2,y,2,10,37,Easy,1,1,1,0.93922,1,4   1  11   2,4   1  11   5,331.6678,332.6671,333.6664,334.6657,335.6649,336.6142,336.8641
BW212,2,y,2,10,38,Easy,1,2,2,0.80834,1,12   6   4   1,12   5   4   1,339.6621,340.6621,341.662,342.6619,343.6618,344.4784,344.7284
BW212,2,y,2,10,39,Easy,1,2,2,0.44735,1,3   2  11   7,3   2  11   8,347.6615,348.6614,349.6613,350.6709,351.6779,352.1365,352.3945
BW212,2,y,2,10,40,Easy,1,1,1,1.062,1,7  9  8  2,7   9   8  12,355.6839,356.6832,357.6825,358.6818,359.6811,360.7605,361.0134
BW212,2,y,2,11,41,Easy,1,1,1,0.84352,1,2  10   1   3,2  12   1   3,363.6782,364.6775,365.6768,366.6767,367.6766,368.5265,368.7765
BW212,2,y,2,11,42,Easy,1,1,2,0.85188,0,11   4   9  12,11   5   9  12,371.6763,372.6762,373.6761,374.676,375.676,376.5425,376.7925
BW212,2,y,2,11,43,Easy,1,2,1,1.2196,0,10   1   3  11,10   1   7  11,379.6834,380.6922,381.6986,382.6979,383.6972,384.9297,385.1795
BW212,2,y,2,11,44,Easy,1,2,2,0.93147,1,2   1   8  11,2   1   3  11,387.6944,388.6936,389.6929,390.6922,391.6915,392.6408,392.8913
BW212,2,y,2,12,45,Hard,2,2,2,1.3252,1,4  6  8  3  5  1  7  9,4   6   8   3   5   1  12   9,395.6911,396.691,397.6909,398.6908,399.6907,401.0348,401.2906
BW212,2,y,2,12,46,Hard,2,1,2,1.1442,0,12  11   2   9   3   6   7   5,12  11   2   4   3   6   7   5,403.6996,404.707,405.7148,406.7235,407.73,408.89,409.1457
BW212,2,y,2,12,47,Hard,2,2,2,1.1467,1,6   3   9   7  10   4  12   8,6   1   9   7  10   4  12   8,411.7272,412.7264,413.7257,414.725,415.7243,416.8735,417.1233
BW212,2,y,2,12,48,Hard,2,1,1,0.9065,1,1   7   4  10  12   6   8   9,1   7   4   2  12   6   8   9,419.7225,420.7224,421.7223,422.7223,423.7222,424.6388,424.8887
